code,beta,se,pval,abs_40_M,abs_40_F,abs_50_M,abs_50_F,abs_60_M,abs_60_F,abs_40_MD,abs_40_FD,abs_50_MD,abs_50_FD,abs_60_MD,abs_60_FD,abs_40_MU,abs_40_FU,abs_50_MU,abs_50_FU,abs_60_MU,abs_60_FU,RR
D63,4.32710719493824,0.100338363568723,<2e-16,57.7% [49.8%-64.4%],38.3% [32%-44%],87.1% [80.7%-91.4%],68.3% [60.2%-74.8%],99.2% [98%-99.7%],93.5% [88.8%-96.2%],0.497794517247856,0.320112829272778,0.806931151601032,0.601938236782923,0.979932430907971,0.887933525100427,0.644254615255079,0.439991411633718,0.914006072496344,0.74755869935708,0.99709988236425,0.962325918355929,75.72 [62.21-92.18]
D64,2.76680369544355,0.0394157724781458,<2e-16,16.3% [15%-17.5%],9.4% [8.7%-10.2%],33.9% [31.7%-36%],20.7% [19.2%-22.1%],61.9% [58.8%-64.8%],41.7% [39%-44.3%],0.149890936491431,0.0866776355627418,0.317207335195612,0.191775992548695,0.588255856789816,0.390402174893993,0.175110131887506,0.102131808251301,0.359942928485937,0.221066610651661,0.647718481487872,0.442535033481909,15.91 [14.73-17.19]
D69,2.5846213709616,0.12645020064113,<2e-16,14% [10.7%-17.2%],8.1% [6.1%-10%],30.2% [23.7%-36.1%],18.2% [14%-22.3%],57.5% [47.4%-65.6%],38.1% [30.2%-45.1%],0.106753829460487,0.0613407951536081,0.236546762330496,0.14042378247066,0.474099050273093,0.302478724313163,0.171562403993946,0.100359331154816,0.360993252074469,0.222503568896637,0.656384505103693,0.45139879155211,13.26 [10.35-16.99]
D70,3.47993689414991,0.0552059128693475,<2e-16,30.7% [27.7%-33.6%],18.3% [16.4%-20.2%],58% [53.8%-61.8%],38% [34.7%-41.2%],87.1% [83.8%-89.8%],67.8% [63.4%-71.6%],0.277495137724019,0.164263464287175,0.538211702778403,0.347155964814847,0.838383877418548,0.6341299280268,0.335554699337085,0.201840861322177,0.618017445989844,0.411910750303468,0.897680867474394,0.715745616212115,32.46 [29.13-36.17]
D75,1.74697492708286,0.235974988476981,1e-13,6.3% [3.4%-9.1%],3.6% [1.9%-5.2%],14.4% [8%-20.4%],8.4% [4.6%-12%],31.1% [18.1%-42%],18.8% [10.6%-26.3%],0.0343993797941284,0.0194139002958644,0.0803473386709544,0.0458208376418802,0.181106397381205,0.105840076883461,0.0911156038842327,0.0521819126897706,0.203823574842172,0.120031017586551,0.419824474792223,0.263193913125094,5.74 [3.61-9.11]
D89,1.87209031798709,0.258434260375801,4e-13,7.1% [3.6%-10.6%],4.1% [2%-6.1%],16.2% [8.3%-23.4%],9.4% [4.8%-13.9%],34.4% [18.8%-47%],21% [11%-30%],0.0357676486737948,0.0201920092840893,0.083472184520418,0.0476370069651271,0.187751426171357,0.109908283754015,0.105589873215516,0.0606395179176016,0.233678960803651,0.138610167875608,0.470296353494879,0.299700173418357,6.5 [3.92-10.79]
E10,1.76557106488668,0.223832496053643,3e-15,6.4% [3.7%-9.1%],3.7% [2.1%-5.2%],14.7% [8.5%-20.4%],8.5% [4.9%-12%],31.6% [19.1%-42.1%],19.1% [11.2%-26.4%],0.036551265485694,0.0206389280344119,0.0852439842487924,0.0486703652938354,0.191464406871765,0.112192940803876,0.091251101382155,0.0522178979075841,0.204224440430545,0.120183980247589,0.420752385637336,0.263664801921496,5.84 [3.77-9.06]
E11,2.11915956370787,0.103181172466393,<2e-16,9% [7.2%-10.7%],5.2% [4.1%-6.2%],20.1% [16.4%-23.6%],11.9% [9.6%-14.1%],41.4% [34.7%-47.5%],26% [21.3%-30.5%],0.0721757269232801,0.0412576257430235,0.164021737112636,0.0958292802745809,0.347155931977747,0.213157653794091,0.107223022570778,0.0620380576993168,0.236488067066595,0.141347964264578,0.474782384379926,0.30491933558735,8.32 [6.8-10.19]
E14,2.32713240033246,0.288870569972528,8e-16,11% [4.9%-16.7%],6.3% [2.8%-9.7%],24.3% [11.4%-35.3%],14.5% [6.5%-21.7%],48.6% [25%-64.7%],31.1% [14.9%-44.3%],0.0492385495655268,0.0278770027717056,0.11379399863932,0.0653993168202378,0.250340437833656,0.148961400463424,0.166897724182634,0.0973305850829281,0.35344816345176,0.21695809033657,0.647408200966616,0.442688812601225,10.25 [5.82-18.05]
E16,2.55892403996509,0.125505267002312,<2e-16,13.6% [10.4%-16.7%],7.9% [6%-9.8%],29.5% [23.2%-35.3%],17.8% [13.7%-21.7%],56.5% [46.6%-64.6%],37.4% [29.7%-44.3%],0.104418080189647,0.060004119483082,0.231762025279331,0.137492317772265,0.466206458880914,0.29679390536073,0.1673335965668,0.0978958478729636,0.353192984219558,0.217420521898838,0.646286991668747,0.4427975121655,12.92 [10.1-16.53]
E27,2.20178313931266,0.250225392097313,<2e-16,9.8% [5.1%-14.2%],5.6% [2.9%-8.2%],21.8% [11.8%-30.7%],12.9% [6.8%-18.5%],44.4% [25.8%-58.3%],28% [15.4%-38.8%],0.0509557021295253,0.0288678425371359,0.117624857030143,0.0676803480194598,0.25807095318205,0.153922460423075,0.142201575160915,0.082326191743831,0.306661895814406,0.185469141290475,0.583294162467849,0.387588785938625,9.04 [5.54-14.76]
E66,1.25398038361779,0.28895086246064,1e-05,3.9% [1.7%-6.1%],2.2% [1%-3.4%],9.1% [4%-13.9%],5.2% [2.3%-8%],20.4% [9.4%-30%],12% [5.4%-18.1%],0.0171203000665889,0.00962841110030832,0.0404502631365762,0.0228656267921777,0.0937356176273982,0.0536372795876777,0.0605105786321473,0.0343526695809353,0.138622179515639,0.0801756141812334,0.300260547191191,0.181247501778894,3.5 [1.99-6.17]
E83,2.88685882193126,0.079570981224198,<2e-16,18.3% [15.6%-20.9%],10.8% [9.1%-12.4%],38.2% [33.4%-42.7%],23.8% [20.5%-27%],68.2% [61.9%-73.5%],47.6% [41.9%-52.8%],0.156442146402365,0.0913401251878144,0.334052711776674,0.204533235340148,0.619359310313117,0.419309684826588,0.209084490472429,0.124139918895881,0.426999533023259,0.270026995494276,0.734891937461568,0.527870932471348,17.94 [15.35-20.96]
E85,3.30961268843565,0.250220606501457,<2e-16,26.8% [14.6%-37.2%],16% [8.5%-22.9%],52.5% [31.5%-67%],34.1% [19.1%-46.3%],83% [59.5%-92.9%],63% [39.7%-77.3%],0.146443495970928,0.0848656950785827,0.315366125665264,0.191171448987857,0.594954863692925,0.39712019165217,0.37169108799062,0.229341879682949,0.669876796066192,0.462756417271814,0.929055400649693,0.773118222607574,27.37 [16.76-44.7]
E86,3.45290773205915,0.102196608680932,<2e-16,30.1% [24.8%-35%],18.3% [14.8%-21.6%],57.4% [49.4%-64.1%],38.1% [31.8%-43.8%],86.8% [80.2%-91.3%],68.1% [59.7%-74.7%],0.248413993138716,0.148204345699347,0.494288398963229,0.318107983299343,0.802105681128488,0.597315159283796,0.350387152115978,0.215725732228503,0.640686269902157,0.438230551175586,0.912520781191633,0.746603269431217,31.59 [25.86-38.6]
E87,2.9001192891432,0.074444553085245,<2e-16,18.7% [16.1%-21.1%],11% [9.4%-12.5%],38.6% [34.1%-42.9%],24% [20.9%-27.1%],68.5% [62.7%-73.4%],47.8% [42.5%-52.6%],0.160849821992617,0.0938349028546025,0.340911873931841,0.208776153519874,0.626597146491136,0.424891036446826,0.211436215212606,0.125269470303192,0.428698662351106,0.270580609040044,0.734298391301027,0.52625162619382,18.18 [15.71-21.03]
F00,3.19080567005858,0.277641671379907,<2e-16,24.2% [11.8%-34.8%],14.4% [6.8%-21.3%],48.3% [26%-63.9%],30.9% [15.5%-43.6%],79.3% [51.2%-91.2%],58.7% [33.1%-74.5%],0.118181747411614,0.0680148435860506,0.259920417632403,0.155114611658919,0.512341944464749,0.331082659187445,0.34807018863832,0.213200990196915,0.639489994951714,0.435515079746339,0.912420772731645,0.744616413836085,24.31 [14.11-41.89]
F01,3.08847808004951,0.258639310513558,<2e-16,22.1% [11.6%-31.4%],13.1% [6.6%-19.1%],44.9% [25.5%-59.3%],28.4% [15.2%-39.6%],75.9% [50.4%-88.3%],55% [32.5%-70%],0.115574237016826,0.0664690585301654,0.254648313163681,0.151742381128769,0.503983222328386,0.324673825129371,0.314107167881388,0.190713152523408,0.592727046333804,0.395985963772717,0.882609171979341,0.699526241555847,21.94 [13.22-36.43]
F03,2.63181262406472,0.288931068970908,<2e-16,14.6% [6.6%-22%],8.5% [3.8%-13%],31.5% [15.1%-44.7%],19.1% [8.8%-28.2%],59.4% [32.4%-75.6%],39.7% [19.7%-54.7%],0.0661306504821872,0.0375913511316398,0.151071557780452,0.087629098314924,0.323508573544231,0.196532584223705,0.219728068667914,0.129842934203311,0.446527657280692,0.28223051960639,0.756236639886813,0.54675328345434,13.9 [7.89-24.49]
F05,3.00186558335101,0.160573444670474,<2e-16,20.5% [14.5%-26%],12.1% [8.4%-15.6%],42.1% [31.2%-51.2%],26.4% [18.9%-33.2%],72.8% [59%-81.9%],51.8% [39.3%-61.7%],0.144808007807208,0.0839198861112619,0.312002426182418,0.189020670543607,0.589702174113422,0.392878459478262,0.260372605783219,0.155707424239089,0.51217912915784,0.331588300669727,0.819402009164019,0.617336984988425,20.12 [14.69-27.57]
F10,2.18509090566253,0.13296991363876,<2e-16,9.6% [7.2%-11.9%],5.5% [4.1%-6.9%],21.4% [16.3%-26.2%],12.7% [9.5%-15.7%],43.8% [34.6%-51.6%],27.7% [21.2%-33.6%],0.0715503701787896,0.0408354935173905,0.162987265784057,0.0950718632571245,0.346026799200705,0.212131943264873,0.119084968324654,0.0689861308619961,0.261519597321631,0.157117276648722,0.516419536141546,0.336130978399312,8.89 [6.85-11.54]
F32,1.96048140379516,0.169367011523535,<2e-16,7.8% [5.2%-10.2%],4.4% [3%-5.9%],17.5% [12.1%-22.7%],10.2% [7%-13.4%],36.9% [26.4%-45.9%],22.7% [15.8%-29.1%],0.0523767986199603,0.0296754849366383,0.120810880915074,0.0695497403707076,0.264414635494018,0.15794140562746,0.102041984779963,0.0585149579191002,0.22654406129114,0.134044623258338,0.458912075195935,0.291155091396674,7.1 [5.1-9.9]
F41,2.13077303645003,0.17183769855975,<2e-16,9.1% [6.1%-12%],5.2% [3.5%-6.9%],20.4% [14.1%-26.3%],12% [8.1%-15.7%],42.1% [30.3%-51.9%],26.3% [18.3%-33.6%],0.0613709224277804,0.0348295366925826,0.140646714285546,0.0813306461800087,0.303379575349252,0.183143558281173,0.120266260189795,0.0691865104428622,0.263478059865002,0.157285241487529,0.518628434724979,0.335780699751788,8.42 [6.01-11.79]
G12,4.76931786464538,0.0999932704968925,<2e-16,73.7% [65.7%-79.8%],52.7% [45.1%-59.2%],95.8% [92.2%-97.8%],83.2% [76.1%-88.2%],99.9% [99.8%-100%],98.6% [96.7%-99.4%],0.656687910295205,0.450630223084476,0.922313487723504,0.760981248141292,0.99770463150974,0.966736145059947,0.797925684485477,0.592371512542328,0.977649671031602,0.881555564295677,0.999884206377498,0.993828109528589,117.84 [96.87-143.35]
G20,2.27699175226979,0.164840722093375,<2e-16,10.5% [7.2%-13.7%],6% [4.1%-7.9%],23.2% [16.4%-29.5%],13.8% [9.5%-17.8%],46.8% [34.7%-56.6%],29.8% [21.3%-37.4%],0.0721067647586615,0.0410820660269967,0.163847731337646,0.0954245098676941,0.347128938524894,0.212527553861648,0.136656485041339,0.0792383010292368,0.295168015159882,0.178427725301863,0.56576726634856,0.37419864137934,9.75 [7.06-13.46]
G30,3.22306361545002,0.200444769627026,<2e-16,24.9% [15.9%-32.9%],14.8% [9.2%-20%],49.4% [33.9%-61.3%],31.8% [20.7%-41.3%],80.3% [62.7%-89.6%],59.8% [42.4%-71.9%],0.158898651557875,0.0923647902043631,0.338862164778957,0.206825842720447,0.627054081693872,0.424339108081104,0.329082860205509,0.200412349243335,0.613296663852975,0.412842748116253,0.89615984520389,0.718998196859419,25.1 [16.95-37.19]
G31,3.07796663236377,0.179991278462889,<2e-16,21.9% [14.7%-28.4%],12.9% [8.5%-17.1%],44.5% [31.7%-54.9%],28.2% [19.2%-36.1%],75.5% [59.7%-85.1%],54.6% [39.9%-65.6%],0.147363047997544,0.0854632647174211,0.317021016394441,0.192360162665225,0.597029112835126,0.399013289234354,0.28434851844388,0.171251185341012,0.549381154741985,0.360826325443986,0.850775854428056,0.656369994730456,21.71 [15.26-30.9]
